Language,Pct_CC4_ara,Pct_CC4_aze,Pct_CC4_ben,Pct_CC4_bul,Pct_CC4_cat,Pct_CC4_ces,Pct_CC4_dan,Pct_CC4_deu,Pct_CC4_ell,Pct_CC4_eng,Pct_CC4_est,Pct_CC4_fas,Pct_CC4_fin,Pct_CC4_fra,Pct_CC4_hat,Pct_CC4_hbs,Pct_CC4_heb,Pct_CC4_hin,Pct_CC4_hun,Pct_CC4_hye,Pct_CC4_ind,Pct_CC4_ita,Pct_CC4_jav,Pct_CC4_jpn,Pct_CC4_kor,Pct_CC4_lav,Pct_CC4_lit,Pct_CC4_mar,Pct_CC4_mkd,Pct_CC4_mon,Pct_CC4_nep,Pct_CC4_nld,Pct_CC4_nor,Pct_CC4_pol,Pct_CC4_por,Pct_CC4_ron,Pct_CC4_rus,Pct_CC4_sin,Pct_CC4_slk,Pct_CC4_slv,Pct_CC4_spa,Pct_CC4_sqi,Pct_CC4_swa,Pct_CC4_swe,Pct_CC4_tam,Pct_CC4_tel,Pct_CC4_tgl,Pct_CC4_tha,Pct_CC4_tur,Pct_CC4_ukr,Pct_CC4_urd,Pct_CC4_vie,Pct_CC4_zho,Pct_CC4_ara,Pct_CC4_aze,Pct_CC4_ben,Pct_CC4_bul,Pct_CC4_cat,Pct_CC4_ces,Pct_CC4_dan,Pct_CC4_deu,Pct_CC4_ell,Pct_CC4_eng,Pct_CC4_est,Pct_CC4_fas,Pct_CC4_fin,Pct_CC4_fra,Pct_CC4_hat,Pct_CC4_hbs,Pct_CC4_heb,Pct_CC4_hin,Pct_CC4_hun,Pct_CC4_hye,Pct_CC4_ind,Pct_CC4_ita,Pct_CC4_jav,Pct_CC4_jpn,Pct_CC4_kor,Pct_CC4_lav,Pct_CC4_lit,Pct_CC4_mar,Pct_CC4_mkd,Pct_CC4_mon,Pct_CC4_nep,Pct_CC4_nld,Pct_CC4_nor,Pct_CC4_pol,Pct_CC4_por,Pct_CC4_ron,Pct_CC4_rus,Pct_CC4_sin,Pct_CC4_slk,Pct_CC4_slv,Pct_CC4_spa,Pct_CC4_sqi,Pct_CC4_swa,Pct_CC4_swe,Pct_CC4_tam,Pct_CC4_tel,Pct_CC4_tgl,Pct_CC4_tha,Pct_CC4_tur,Pct_CC4_ukr,Pct_CC4_urd,Pct_CC4_vie,Pct_CC4_zho
caf,0.00043022921419528544,1.1110493772229867e-05,2.408186201882821e-05,6.428083889471135e-05,6.82683227625029e-05,0.0006713208697124864,0.0020866053374905525,0.01407699560941524,0.0002421363441687589,0.8474991474325846,5.3109021679622726e-05,0.0010668760572170675,0.001940869445495748,0.05212361527632548,1.4221198415338575e-06,0.0001916401391795107,0.0003803396732657471,0.00011019895685815928,0.00011342573801810776,1.1383529101148585e-05,0.007858831355382428,0.010338177572374938,1.546591829717391e-05,0.000579162685710582,0.0003440529860360549,1.894748376138077e-05,4.0670583353106375e-05,1.1763150414083699e-05,2.912717527593319e-05,7.310630437946637e-06,6.275432319212034e-06,0.0003767369209977956,0.0004437167214192783,0.00028014592812638736,0.0013187219465051285,0.0003691065326077997,0.04213946012969707,6.115553343187436e-06,0.00025976683399064936,5.674316570999005e-05,0.0074099912063205,2.213119250313085e-05,1.042206512204176e-05,0.0029649840819746197,1.9310314131628373e-05,1.5205293665024224e-05,5.072543785898205e-05,4.476830340984638e-05,0.0005426109936028217,0.0006240207841617572,3.103258225047291e-05,0.0017499140847614936,0.0003231789241115284,0.004058057263500142,7.629719884371596e-06,,1.2262049814168636e-05,0.0001367899779269479,0.00015218566269362631,0.00017439359735706503,0.002613315305395207,7.793213881893844e-05,0.4588817364806473,0.0004071000538303986,3.8693579413598796e-05,0.0007261858389946537,0.07220535282072787,0.0003940205340286188,8.515312370950441e-05,1.117208983068698e-05,0.0008439015172106725,0.00012166678315613991,,0.17143258481693918,0.0032930416000939546,0.0017200930989319893,0.031911712151377995,0.0053209121493615775,5.000191424222099e-05,0.00018433948220633516,1.2398294812103846e-05,1.485070477493757e-05,1.4169479785261536e-05,4.223594935991419e-06,0.001082330263597285,0.0004404800783245244,0.0010331458193426752,0.0814202832560756,0.00640583106791963,0.00153330120676282,,3.351626949206093e-05,0.00048285227268237384,0.0317584365287009,0.00010463615841423902,0.0009163838561122025,0.00011294710328828664,7.030241893456685e-05,6.92124589510852e-05,0.11094920663856478,0.0008140638626628621,0.0012112180316439908,1.2398294812103846e-05,0.00012302923313549198,0.00012084931316852866,0.0013677635342715436
can,0.0003355273331783616,2.0584268594962632e-06,1.9765322756799925e-05,7.676301263132815e-05,7.930912633826962e-05,5.444152879011095e-05,4.369543571031366e-05,0.0007555524681667326,0.0001855821661844396,0.8976361965223106,0.00026134531252393296,0.00034248208050573935,0.0002375873581696596,0.08719039274872672,6.893854130554793e-06,0.00024829583278564176,3.7229187139671976e-05,5.307041697497818e-05,7.528943109776368e-05,4.874162110148758e-06,0.00020921457906459613,0.00102955290932042,5.158736316635234e-06,0.000452947244828086,8.463037983131486e-05,8.3327942010377e-06,2.812010616780152e-05,6.074772974176935e-07,9.550296161273518e-05,7.677278937237363e-07,1.7621476273982418e-06,0.00027535030800903955,0.00013028143438715515,0.0004530500866716095,0.0008065171645660152,0.00036626980486734856,0.0011016060699843603,5.0519634789613624e-05,5.486470267847749e-05,3.6060173078884216e-05,0.004903902415136253,2.433457909863407e-05,6.030101048396454e-05,0.0001892619420684577,4.222811264420044e-05,1.99276369558872e-06,4.540846282560796e-05,1.0323528123398984e-05,0.00010714371107207851,8.467327570552134e-05,5.91258394443869e-05,0.0008801341301834796,0.00024957103781577815,0.00806989948867064,2.0410611256985924e-05,0.00015462889497709016,2.000180656127271e-05,0.0005198810788325112,0.00013110188850350786,5.749926915792406e-05,0.0013349191479699641,0.00012277767694586917,0.8643675719668377,0.00011450678773984528,0.0020232099873191147,0.00016229546419814668,0.08121423099624271,0.00015834961017865393,0.0002221409168271205,3.960665783830215e-05,0.0012790432481834231,5.78606762077575e-05,6.6830680690508335e-06,0.00210567596644422,0.0013985801110922614,5.46494856994015e-05,0.0011417322680696625,0.001232540232869611,2.0937910067398624e-05,4.114115662366045e-05,3.1697175682111665e-05,3.0198225131163208e-05,3.1110629814349225e-05,0.00013260676376019128,0.0008499760588565955,0.00013190172377772934,0.0009677592088678817,0.005226674679396695,0.00023239658245436079,0.0014212835834686822,1.8544328950469068e-05,2.375214529151134e-05,0.00011260495719891855,0.012109991877583921,3.729009789592725e-05,7.254802172475837e-05,0.00015683288551050054,0.0007914992132524007,1.065262091148351e-05,0.0038387590386273866,0.0012616542368512741,0.003241062874671725,0.0001506356433117176,0.0015269270114290062,0.00025133786668907307,0.00033902943627242544
che,0.002328515218298987,6.611893874569304e-06,6.676269436843829e-07,6.391199662274095e-05,0.00024751433440865626,0.0001329769643893656,0.00014568128139316454,0.4863076510246418,0.0003475339370753859,0.23006664778861,0.0004421453764769666,8.163098511749889e-05,0.001130444576077582,0.20827617588097885,5.25122858103954e-06,0.0014337677487140646,1.4351130131553754e-05,2.484311471412406e-05,0.00020188099325030396,1.7324726677957e-05,0.0002035003928611093,0.041186663261784655,1.258157221161522e-05,0.0005539150593440192,0.00023293296153643165,3.941755720285022e-05,0.000229152360333764,3.5329554989895603e-07,2.858120956466785e-05,1.8930727547332031e-06,3.0871008272556987e-06,0.001342250956557327,0.00039738834380986316,0.001415176763966679,0.002981826299803397,0.0009734110184969057,0.002625935552297053,2.1059125323968283e-06,0.00036253729329840527,0.00016463896043187944,0.008355379075752567,0.004641938833491741,1.8495345455106946e-05,0.0006570182206419941,7.97262077150794e-05,1.0404815759011973e-06,3.397597408838648e-05,0.00013467059610786553,0.0008162844397688277,7.877489707352498e-05,1.7008701190427508e-06,0.00014463171331445426,0.0002216636959423792,0.02242765623906157,0.0003085182023279101,0.00014052630601901254,2.033079932695884e-05,0.002263674587328388,0.0011480079954391015,0.00013191535140858444,0.2071423395270327,0.0009909195806174346,0.47097852204259,0.00016736564506450276,0.0064570081875640365,0.00036107857462532836,0.0855286757089891,3.061921262773009e-05,0.002902629785538025,0.00016389889710446027,0.0006142406401719149,0.00032445405988616987,3.690409118754905e-07,0.008430750814853517,0.022210447704778005,0.0004037866728814648,0.004365038271779173,0.0029532890379863875,3.211774239110329e-05,7.06992922689955e-05,4.562687637733337e-06,0.00018739450182719982,0.0006827033208537862,8.643385478441414e-05,0.010249921215356844,0.0003055546919749705,0.007697522438246595,0.027139816629162417,0.0005346284507282296,0.0030011077937191024,3.2453234129171924e-05,0.00024356700183782374,0.00043006685903017387,0.0544857593821942,0.003228012039232851,9.780702470494059e-05,0.0006558192495765535,0.0004848638429147164,1.7132444757371256e-05,0.011489641468925971,0.011501104103309984,0.02038966694393195,0.00014889123335485698,0.0025305023496723033,8.55056609757576e-05,0.0007225485562784036
chl,2.598589339539039e-05,1.3814030345807345e-06,2.8182215879921213e-06,3.4305070329057205e-05,0.00012309044477771465,1.6224294091801224e-05,8.31979957994581e-06,0.00067374785534735,8.127401879736017e-06,0.08247826750887498,7.442578143319373e-05,5.047170737542339e-07,0.00015522945323140025,0.001117302758703565,2.402044815111132e-06,6.991371290782063e-05,5.711285258719573e-06,1.0581250865259622e-06,3.8817761500709296e-05,,6.671019780238572e-05,0.0007053408030143559,1.8108670790555e-05,0.0011975321015740255,1.2205361419393034e-05,7.417709650936267e-06,5.82647482033385e-05,4.333618101812815e-08,7.223942128912683e-06,1.0174040198796178e-07,3.9849361855750026e-09,6.56489594844648e-05,1.6158667173995036e-05,7.70430128023259e-05,0.002264597018844558,0.0002067155759245641,0.00042186302775929326,,1.6565504252691087e-05,2.0316574495875154e-05,0.9095681764411868,7.719194979226178e-06,5.0240082959636844e-06,3.128934534136752e-05,2.1929601946242432e-07,,4.342995154774496e-05,2.472652903149289e-06,1.398700148211246e-05,6.253859226236771e-07,1.6836355384054383e-07,1.0684112030549776e-05,2.1930349121777232e-05,0.002420302191397473,3.797872922310646e-06,2.6102219397324033e-07,1.6705420414287383e-06,0.00037682469032946834,7.749748939065504e-05,7.5826947349226315e-06,0.0014835196394469114,3.868348914683421e-05,0.047288281537807564,0.00011029492806339268,2.8777696885549737e-05,0.0002381044453423898,0.0016219005555818244,0.00018007921162213847,9.725686947442935e-05,1.4095198474554976e-06,6.204497550743922e-05,5.718996269953695e-05,2.740733036719023e-07,0.0004654156229639861,0.0006663766101039838,1.6326938233026182e-05,0.0010057446155982922,0.0001632041267817685,1.2268043116742293e-05,4.262492427583014e-05,2.8712441337056433e-07,1.0636654404409543e-05,3.027857450089588e-06,5.076881672779524e-06,9.993234696265504e-05,3.705210043450146e-05,0.00012048784473804773,0.005301399912925607,0.00017843477180010703,6.935359693868995e-05,,0.0003317592085399884,4.654025718542874e-05,0.9328152103688144,9.670872286708553e-06,2.274808420476789e-05,2.4509984014087266e-05,1.0649705514108204e-05,3.6543107156253637e-07,0.0013929057848091008,0.0002095486173217173,0.0006434588614731334,2.623273049431065e-06,0.00019343049684386973,6.519029294481676e-05,7.794122712040955e-05
chn,0.0008007902134470631,0.00020902016815883132,0.00015365954401879686,0.00022806349944282206,0.00014037062982339744,0.0002984779335647863,0.00014880723298056446,0.002035605827545975,0.00017641148831865332,0.15636775667392366,0.00016864556725212741,0.00026976522931360233,0.00024005185707959604,0.0023244080161892,3.0499969664752133e-06,0.0002659914054455842,0.00019765314385971816,0.00021188063337622293,0.0004490508757728644,2.094881678711606e-06,0.002008904491699229,0.0022176738488882426,3.9485238765081564e-05,0.0028475043910594967,0.0005638116719754603,8.64812492749614e-05,0.00011934304483440904,1.1258023207365502e-06,9.555355656049227e-06,7.648229713607859e-05,5.5197393649407396e-05,0.00040802565765310473,0.0002267519614309236,0.0005965050852513875,0.0012524824676658462,0.000393497737266808,0.0018028821247104512,5.110985270887188e-06,8.955334472147999e-05,0.0001335567058541996,0.002809044630227225,0.0003038661666374445,0.00010141033163946855,0.00027819329134044584,9.360956818416263e-05,2.3202319457549937e-05,0.0003370022273817247,0.00032820255839906005,0.00028082029899566166,0.0001183373606321904,3.8786764107514774e-05,0.0014949768168709711,0.3116640887433961,0.0074975682863144535,6.214790042341875e-05,0.00017401720086349242,2.5669115462299075e-05,9.684047219100112e-05,0.00016798103214050428,6.527377351210904e-05,0.00141092364221928,0.0005431473963417368,0.2854129392298243,0.0001807770938976552,0.0005843380885202911,0.0003406277763296448,0.008374829940185263,2.2358461698415273e-05,0.0006964075680251577,0.000270873071444093,0.001469129554905237,8.840215469049731e-05,6.467323631773012e-07,0.01211017128922216,0.0017396484633885425,0.00035491748187794326,0.07291474700076328,0.006696882823921756,2.4745212086331507e-05,6.30872021889858e-05,5.394055876690682e-05,8.838675630089783e-06,9.271370377834599e-05,0.0003287402195588621,0.0012376147672773627,0.00023240789422464302,0.0014210249857965257,0.016449191104116273,0.00014311263293737708,0.005153625421484721,2.586929452709205e-06,3.7033126986700224e-05,0.00018635131093265952,0.015094225209701431,6.997028233994421e-05,0.00027382956224718925,0.0002053529236983926,0.0014490500548675418,6.328738125377878e-06,0.007971576913354617,0.011547652718764305,0.004997116189595813,8.717028352254054e-05,0.0015631521217995372,0.00031968596647437986,0.027746127243422174
civ,3.842504536367321e-06,4.297537968305556e-07,,,6.987291143762681e-05,1.3094850985778108e-05,0.00010946082001625329,6.547425492889054e-05,3.1852340235676475e-06,0.07586312321347237,2.613914270134085e-05,3.5088133529459476e-05,2.1942723273466016e-05,0.9137388572740368,7.735568342950001e-06,1.0111854043071898e-06,2.5279635107679745e-06,5.713197534335623e-06,2.962773234620066e-05,,9.024829733441666e-06,0.002521390805639977,4.196419427874836e-06,0.001332110371999184,,6.93925983705809e-05,6.142951331166178e-06,,,,,4.648924896302305e-05,7.8619665184884e-06,0.00011651383821129592,0.0018823216301178335,0.0007164754182218593,8.961630645672469e-05,,1.0844963461194607e-05,4.525054684274674e-06,0.0005935658323283204,7.83668688338072e-06,2.7807598618447717e-07,8.830176543112535e-05,,,3.2863525639983668e-06,2.8565987671678114e-06,0.0006858870597415668,9.315545537179984e-05,,0.0001544080112377079,0.001130656959826084,0.003982278835675878,,0.00012692896772901512,5.641287454622894e-06,0.00026749104680670225,0.0001894532370177522,1.2692896772901512e-05,0.00023787428766993204,,0.1392627025339723,0.001030945282332334,1.5513540500212958e-05,0.00046117524941542156,0.8275975543138455,9.684210130435968e-05,4.136944133390122e-05,,0.000621951941872174,6.769544945547473e-05,,0.00045083288908194627,0.000705631039115747,0.00013962186450191662,0.0005387429519164863,2.773632998522923e-05,0.00015043433212327714,0.0001118855345166874,,1.1752682197131027e-05,,,0.00024163514597301398,0.00010107306689532686,2.3505364394262055e-05,0.007878998144956642,0.0006463975208422068,0.0008104649643141558,,2.068472066695061e-05,0.00010013285231955636,0.009101747200746154,4.654062150063888e-05,0.0004574143911123396,4.4660192349097915e-05,7.9918238940491e-06,1.1752682197131027e-05,0.0012537761367899384,4.607051421275363e-05,0.0010210730292867438,4.7010728788524115e-06,0.0002543280427459155,2.444557897003254e-05,4.371997777332743e-05
cmr,7.799360615553407e-06,3.04158071935525e-06,1.6822150347272052e-06,2.2429533796362737e-06,2.852968730613109e-05,1.5972546794379525e-05,7.221630199586487e-06,0.0017180343205171545,1.4103418978015963e-06,0.2776201782067241,0.00015766942734579537,5.148597530528718e-06,0.0002490018092817421,0.564577771332874,4.757779896198157e-07,2.73232502610237e-05,1.5292863952065505e-07,2.548810658677584e-06,4.954887920469223e-05,2.0390485269420673e-07,0.11868453570983985,0.004406502811219212,0.0006579159992889157,0.0015786993378427796,4.621843327735351e-06,5.199573743702271e-06,0.00018084661226870348,,1.1996402166842495e-05,,,0.00011180782756065669,9.646398739541764e-05,3.622709549533739e-05,0.00041255049321355374,0.00024830513436837015,0.0062883916729472205,,7.034717417950133e-06,3.950656520950255e-05,0.002310394909664883,8.852869021140141e-06,2.9736124351238478e-06,0.00021962251842271848,,4.0780970538841346e-07,5.101019731566738e-05,0.002453689044895737,8.992204003814516e-05,3.2284935009916065e-07,4.0780970538841346e-07,3.0262878554031848e-05,0.016929251371149687,0.02545653577684161,9.837755586650192e-06,7.545984652434319e-05,3.760949875875685e-06,0.0007288646752060361,0.00023699542272020573,2.0694487740655866e-05,0.001394108158915732,2.701214245825985e-05,0.5373022310065825,0.0005701822333987689,0.002777433693064175,0.0004213004934847935,0.2550235822673325,0.00026556382029951757,0.0002837201300451244,2.378847113608069e-05,0.003403159412807157,0.00010752981812602204,2.5937585350866793e-07,0.016274667616328124,0.0056475016195243035,0.0005784637338643673,0.004685013407693672,0.004731200836464895,5.483946617040408e-05,0.00022526792877227808,3.636820003125109e-05,8.596456859144423e-06,1.6377732464404463e-05,6.556651039765542e-05,0.0013665031573637382,0.00019045598386207904,0.0018820682467522532,0.03703824196825069,0.00039254682743868974,0.010380777462817268,,6.0193724860690146e-05,0.002626810429562356,0.050417144921774654,0.00016429607635106197,0.0004522959079790793,0.00013428258473077324,1.7452289571797515e-05,2.3251192582384164e-05,0.018252334391945003,0.006900953958451621,0.0019169542990491691,3.8961958566337764e-05,7.775717551256281e-05,0.00018826981595393451,0.0010325937996646863
cod,9.064512485812933e-05,7.4688401480306735e-06,2.691765018408392e-05,7.713659034746486e-05,0.0019012112793454579,0.0022421184722585647,1.799480954134511e-05,0.0903949870636209,0.00014378449336558216,0.4968420476263952,0.000663198208552088,0.00012049563074094078,0.0005172762101857383,0.25562435974268816,1.0637815585215066e-05,2.6656675736315797e-05,2.190942625786701e-05,0.00011609634719284948,0.00016619101380967416,1.2427354655625078e-07,0.00010253810326356252,0.032748415860247335,6.160239702793352e-05,3.4734456262472096e-05,9.777842643045812e-05,9.243466392853932e-05,0.00019497276719210183,1.8641031983437614e-07,3.8636645624338375e-05,3.603932850131272e-06,6.586497967481291e-06,0.002385691700595002,4.1979604026701505e-05,0.014059526134030907,0.0003357622680856784,0.0004721276307218523,0.06882877948663292,,2.571219678248829e-05,9.457216892930684e-05,0.023440091103445696,4.366972425986652e-05,2.236923838012514e-05,0.0001950970407386581,7.580686339931297e-07,,0.00020266529972393375,7.458898264306171e-05,0.00012099272492716578,0.0042206030428527,6.474651775580667e-06,5.8334002753504125e-05,0.0018523096387755734,0.006814906941110072,1.4909550281371167e-05,,,0.00023824218887107682,0.00028980438359415216,9.93970018758078e-06,0.0002034532382145441,,0.10200679440630947,0.0003037820869829376,,0.0004165355609858071,0.7894448460014295,0.000333290571914818,0.0001012606956609792,9.62908455671888e-06,0.0011362319776928279,0.0001289054868076882,,0.004092982167867247,0.0012545765330512115,0.00027706914272881424,9.784392372149829e-05,0.0009778180059532592,7.610082956116535e-05,0.00015903520300129248,,,1.2424625234475975e-05,,0.0002509774297364147,0.00010840485517080288,0.00034788950656532727,0.009820734400960672,0.000743924435914249,1.801570658999016e-05,,0.00011865517098924556,0.00048362853725197733,0.007497950713375389,6.212312617237988e-05,0.006957479515675684,0.00013263287437803104,,,0.05300376186590537,0.0007992140182076671,0.002446719324299181,,8.324498907098903e-05,1.7394475328266364e-05,3.696326007256603e-05
cog,,,,,2.8687111397217238e-05,1.3196071242719928e-05,,,,0.11223947082606832,,,3.0408338081050267e-05,0.8821699849048421,5.7374222794434475e-06,,,,8.032391191220825e-06,,,1.0327360102998205e-05,,,,,,,,,,9.179875647109517e-06,,,9.179875647109517e-06,0.0009627394584906104,0.004213562922023267,,,3.0408338081050267e-05,7.286526294893178e-05,,,,,,,,,,,,0.00018359751294219032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cok,,,,,,,,0.006360532180466949,,0.9697408441813088,,,,0.010694541419976855,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01141787261719161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
col,0.01076311620232041,0.00026384540908102927,0.0003570272471293652,0.00022138790961311446,0.0001100552005943111,0.0009161889923087062,0.003016059083975627,0.013319891938456205,0.0003676217491604308,0.7037709295249865,0.0014358467540968038,0.00627975811552456,0.0020153018139906728,0.03022667290593036,3.731245482842498e-05,0.0035420063920002407,0.0006187958905601067,0.0011420416222857445,0.0006032782246454948,6.628101172268296e-06,0.035730444604167036,0.0063228542388910425,0.00017878419819835012,0.0016512018354192975,0.0009875355573272266,7.268853527578868e-05,0.00042581419088227434,1.6216494732470667e-05,4.962692365908908e-05,5.265020099144728e-06,1.6367919226444814e-05,0.002329563760744406,0.00440719808201076,0.002941386132009444,0.00751024580304423,0.00248650417208597,0.014666658607837144,5.5478007806627155e-06,0.00010254174829290312,0.0003181976804602801,0.10241717484542956,0.00035127198697313723,0.00011263228389279026,0.0029790185503555428,0.00021258122437005456,4.550536264754489e-05,0.0005185667756748868,0.00091849120062214,0.0072581820536019295,0.0005813561627060522,0.00013661651635057164,0.01995641615249918,0.001747590084955641,0.0018551542693808442,4.552086514705829e-06,1.1520870645365032e-05,0.005693445487709079,0.0010181585416291189,0.00020428127572736046,4.1569756346372605e-05,0.00017171339833141734,6.916358415180851e-05,0.09944399971383233,0.0001361278456055007,0.0008513296855690994,0.0002457870982743692,0.00448610683376234,7.851070561880278e-06,0.00017112520737726998,3.529145724884294e-06,0.00011510641237466819,5.705452255229609e-05,0.005677679412785954,0.0006532883486596503,0.0025074196772506725,3.521473668960633e-05,0.0005496644466507288,0.0007961931769977186,1.2531024675313797e-05,5.830762501982747e-05,,3.6365545078155546e-05,5.894696301346593e-06,2.045881579643069e-07,0.00022477845180340943,4.1966145902428456e-05,0.00015456635334203388,0.009024230206687104,0.00013477244905898717,0.0019470015655469448,1.2531024675313798e-06,5.223391408026211e-05,8.744865076986843e-05,0.8465915133379651,0.004676795783744947,2.9639709385078967e-05,5.3896192863722104e-05,0.00017194356000912718,2.8898077312458357e-06,0.0057647061004800215,0.00010737042265164282,0.002901878432565729,9.07859950966612e-06,4.318088809034153e-05,2.681383545319697e-05,0.0001741428827072435
com,0.0003657534182477422,,,,,,,0.06350851890921777,,0.8302106084608358,3.8992901732168675e-06,,,0.10476404875256508,,,,,,,1.7676782118583133e-05,8.058533024648192e-06,,0.0001122995569886458,1.0138154450363857e-05,,,,,,,2.7295031212518076e-05,4.419195529645783e-06,0.00012113794804793736,0.0001819668747501205,0.00011515903644900481,5.017086689539036e-05,,,,0.00012243771143900965,,1.8196687475012048e-05,3.8992901732168675e-06,,,,6.706779097933012e-05,0.0001824867801065494,,,9.150334273148917e-05,,0.04244967180295819,,,,0.00014533689974532998,0.00015923230485117966,3.603767665663449e-05,0.0013156576249002045,,0.1539237517322656,0.000307054561607312,9.506490566319095e-05,0.0007636824269556398,0.4890024081979727,4.157324454433069e-05,0.00010201260821611579,0.00010856491306277662,0.002015229138054465,9.2353607105952e-05,,0.01145359832812293,0.00114286882726283,0.0004946990159228916,0.010425225379516841,0.00012229086200879884,2.91464594903188e-05,5.8631831300292466e-05,2.598327784020668e-06,,,,8.529293377980891e-05,0.00015991012949048938,0.00023639134295927163,0.01903704390733369,0.00011494776174961001,3.050210876893828e-05,,,0.00020662354421625227,0.00998927116566746,0.00010602307066536508,0.0028135371070015106,0.00023435786904134242,,,0.20867729638797414,0.005853015760439601,0.019515192704980103,8.020924898498585e-06,5.15146725875402e-05,,0.00020024069552941888
cpv,,,,,3.644526052744526e-05,8.216088657558732e-06,3.599083084505816e-06,3.524556616594332e-05,3.6354374590967846e-07,0.027696834762750987,2.721124938133943e-05,,4.926017757076143e-06,0.002556784987795473,,5.0532580681445296e-06,4.198930265256786e-06,,2.557530252474588e-05,,1.3232992351112295e-05,0.00027049472414409617,,,1.8177187295483923e-07,0.00039048233748158564,5.020539131012659e-05,,,,,8.197911470263248e-06,3.617260271801301e-06,1.4541749836387134e-07,0.9565846970041014,8.014321878578861e-05,1.6523063251594884e-05,,2.6375098765747172e-05,1.9322350095099408e-05,0.0009318353295156877,1.654124043889037e-06,,1.3051220478157455e-05,,,1.2542259233883906e-06,,4.253461827143236e-06,,,0.011076959811620357,1.8722502914348441e-06,0.01404848032925957,0.00018870410572750213,,,0.005388873856293095,0.00047508544679853516,,0.02516456535916335,,0.2538593938275469,0.00034955980818684865,2.7017107648210654e-05,0.001398654880557367,0.02032102142955414,1.1638138679229205e-05,3.242052917785279e-05,,0.0002477260947435931,0.0002049143703164285,,0.005546820024082634,0.06503433458734277,0.00017914420609813528,0.0028027131826443767,0.0002086552006061808,0.0005307822533348463,0.00030217595784998684,,4.572125909697187e-06,,,0.000646747992317166,0.0012868456196747722,0.0001026650090632005,0.5195294201754616,0.0009701219884757488,0.00029303170603059246,,4.447431566705447e-05,0.00022819064767488692,0.012985253231349986,4.779949814683424e-05,8.022002732468703e-05,0.0009842540140148131,,,0.01598415218030137,0.03416250914944742,0.002059534898413597,,9.559899629366847e-06,,8.396085761443928e-05
cri,4.069330982600127e-05,1.2819269703117454e-06,3.458953825156955e-06,2.387532757338507e-05,0.000131656148845701,0.0005917194975384235,6.616542362556411e-05,0.008989582598146341,0.0003607837273287898,0.5020403936807621,0.0007404590100095423,2.37943637647338e-06,0.0004705706518599094,0.009228488805518756,8.267304461168381e-06,0.00017497628446349898,8.924010909117554e-06,0.00023146653295523653,0.000646199144781988,9.895576612932769e-08,0.0004371056109507185,0.005086128467515186,0.0003914780067863594,1.7569146477325187e-05,5.626984701263135e-06,7.667272679275092e-05,0.00025472113799562856,,4.174583933846775e-05,,4.268591911669636e-06,0.0032094818407555504,7.98393113088894e-05,0.0006519700651430756,0.001513726354480326,0.0006097384429527003,0.003283221878479377,5.937345967759663e-07,1.7996455467429094e-05,0.00029182055431538735,0.4577289866677211,2.7721108484320307e-05,1.7785049967061897e-05,0.0009255467745757105,,4.4215235502331425e-06,0.00027873140525009905,2.154536907997635e-06,9.503801738848024e-05,2.57284991936252e-06,6.850437809771186e-06,0.00015325099580874198,2.3376050753368916e-05,0.0018953504439967802,6.0341044855157326e-06,1.610914772151259e-06,5.433424400984755e-06,0.0004932402603205506,0.00027625823160383787,1.5713244938526262e-05,0.00024653821923965755,0.00012425886657729454,0.07833993212260437,0.00015029288751367128,7.098946453547921e-05,0.0002482993040329415,0.0012215512109942585,8.36856572312476e-06,0.00021542572122497343,2.8395785814191682e-06,0.002970212847984553,5.060729712173489e-05,0.0007273962787268082,0.0014588471480242008,0.0011881179035620685,8.753547050028705e-05,0.0006234513204627433,0.011798175969394585,2.432754342350461e-05,5.941272108815489e-05,5.8361530940225696e-05,3.822509628833496e-06,2.3481130577120047e-06,8.914638527243832e-06,8.816345422502397e-05,3.901690185430761e-05,0.0003110021137659138,0.020205949719855096,0.00016032697528935917,0.003356887000581267,,3.488040036310565e-05,7.726930178284853e-05,0.8609559528665996,1.078493788135165e-05,5.407485942789099e-05,3.0170522427578663e-05,1.5958977700379846e-05,4.641618835012102e-07,0.004607871535717544,0.004563762504964826,0.0009682553408036275,1.0416338738571277e-05,7.900308293592657e-05,3.310566374971867e-05,0.000393172418965731
